Name,ClassId,Class
Fart/Fart_283.wav,0,Fart
Fart/Fart_82.wav,0,Fart
Fart/Fart_69.wav,0,Fart
Fart/Fart_47.wav,0,Fart
Fart/Fart_28.mp3,0,Fart
Fart/Fart_165.wav,0,Fart
Fart/Fart_167.mp3,0,Fart
Fart/Fart_205.mp3,0,Fart
Fart/Fart_133.wav,0,Fart
Fart/Fart_186.wav,0,Fart
Fart/Fart_149.mp3,0,Fart
Fart/Fart_12.mp3,0,Fart
Fart/Fart_234.wav,0,Fart
Fart/Fart_268.wav,0,Fart
Fart/Fart_112.wav,0,Fart
Fart/Fart_238.wav,0,Fart
Fart/Fart_126.wav,0,Fart
Fart/Fart_175.mp3,0,Fart
Fart/Fart_156.mp3,0,Fart
Fart/Fart_35.wav,0,Fart
Fart/Fart_50.mp3,0,Fart
Fart/Fart_168.wav,0,Fart
Fart/Fart_27.wav,0,Fart
Fart/Fart_129.mp3,0,Fart
Fart/Fart_55.mp3,0,Fart
Fart/Fart_59.wav,0,Fart
Fart/Fart_90.wav,0,Fart
Fart/Fart_130.wav,0,Fart
Fart/Fart_237.mp3,0,Fart
Fart/Fart_117.wav,0,Fart
Fart/Fart_217.mp3,0,Fart
Fart/Fart_225.wav,0,Fart
Fart/Fart_26.mp3,0,Fart
Fart/Fart_64.wav,0,Fart
Fart/Fart_159.wav,0,Fart
Fart/Fart_279.wav,0,Fart
Fart/Fart_61.mp3,0,Fart
Fart/Fart_201.wav,0,Fart
Fart/Fart_204.mp3,0,Fart
Fart/Fart_109.wav,0,Fart
Fart/Fart_164.wav,0,Fart
Fart/Fart_223.wav,0,Fart
Fart/Fart_39.wav,0,Fart
Fart/Fart_148.mp3,0,Fart
Fart/Fart_263.wav,0,Fart
Fart/Fart_174.mp3,0,Fart
Fart/Fart_251.wav,0,Fart
Fart/Fart_191.wav,0,Fart
Fart/Fart_32.wav,0,Fart
Fart/Fart_5.wav,0,Fart
Fart/Fart_266.mp3,0,Fart
Fart/Fart_182.mp3,0,Fart
Fart/Fart_57.wav,0,Fart
Fart/Fart_67.wav,0,Fart
Fart/Fart_193.wav,0,Fart
Fart/Fart_102.wav,0,Fart
Fart/Fart_92.mp3,0,Fart
Fart/Fart_220.wav,0,Fart
Fart/Fart_48.wav,0,Fart
Fart/Fart_260.wav,0,Fart
Fart/Fart_41.wav,0,Fart
Fart/Fart_97.mp3,0,Fart
Fart/Fart_195.wav,0,Fart
Fart/Fart_162.mp3,0,Fart
Fart/Fart_11.mp3,0,Fart
Fart/Fart_14.wav,0,Fart
Fart/Fart_110.wav,0,Fart
Fart/Fart_233.mp3,0,Fart
Fart/Fart_22.wav,0,Fart
Fart/Fart_249.mp3,0,Fart
Fart/Fart_141.mp3,0,Fart
Fart/Fart_6.wav,0,Fart
Fart/Fart_80.mp3,0,Fart
Fart/Fart_54.wav,0,Fart
Fart/Fart_287.wav,0,Fart
Fart/Fart_142.wav,0,Fart
Fart/Fart_8.wav,0,Fart
Fart/Fart_98.wav,0,Fart
Fart/Fart_42.wav,0,Fart
Fart/Fart_213.mp3,0,Fart
Fart/Fart_267.mp3,0,Fart
Fart/Fart_208.mp3,0,Fart
Fart/Fart_218.mp3,0,Fart
Fart/Fart_93.mp3,0,Fart
Fart/Fart_248.wav,0,Fart
Fart/Fart_265.mp3,0,Fart
Fart/Fart_101.mp3,0,Fart
Fart/Fart_34.wav,0,Fart
Fart/Fart_2.wav,0,Fart
Fart/Fart_278.wav,0,Fart
Fart/Fart_171.wav,0,Fart
Fart/Fart_163.mp3,0,Fart
Fart/Fart_196.wav,0,Fart
Fart/Fart_77.wav,0,Fart
Fart/Fart_9.wav,0,Fart
Fart/Fart_176.mp3,0,Fart
Fart/Fart_143.wav,0,Fart
Fart/Fart_178.mp3,0,Fart
Fart/Fart_246.mp3,0,Fart
Fart/Fart_262.wav,0,Fart
Fart/Fart_65.mp3,0,Fart
Fart/Fart_276.wav,0,Fart
Fart/Fart_212.wav,0,Fart
Fart/Fart_125.wav,0,Fart
Fart/Fart_49.wav,0,Fart
Fart/Fart_188.mp3,0,Fart
Fart/Fart_170.mp3,0,Fart
Fart/Fart_194.mp3,0,Fart
Fart/Fart_192.wav,0,Fart
Fart/Fart_127.wav,0,Fart
Fart/Fart_198.mp3,0,Fart
Fart/Fart_226.mp3,0,Fart
Fart/Fart_172.wav,0,Fart
Fart/Fart_203.mp3,0,Fart
Fart/Fart_74.mp3,0,Fart
Fart/Fart_243.mp3,0,Fart
Fart/Fart_239.wav,0,Fart
Fart/Fart_111.mp3,0,Fart
Fart/Fart_66.wav,0,Fart
Fart/Fart_73.wav,0,Fart
Fart/Fart_29.wav,0,Fart
Fart/Fart_108.mp3,0,Fart
Fart/Fart_277.wav,0,Fart
Fart/Fart_183.mp3,0,Fart
Fart/Fart_231.mp3,0,Fart
Fart/Fart_288.mp3,0,Fart
Fart/Fart_151.mp3,0,Fart
Fart/Fart_272.wav,0,Fart
Fart/Fart_86.wav,0,Fart
Fart/Fart_87.wav,0,Fart
Fart/Fart_152.wav,0,Fart
Fart/Fart_221.mp3,0,Fart
Fart/Fart_199.wav,0,Fart
Fart/Fart_118.wav,0,Fart
Fart/Fart_24.wav,0,Fart
Fart/Fart_19.mp3,0,Fart
Fart/Fart_259.mp3,0,Fart
Fart/Fart_56.mp3,0,Fart
Fart/Fart_291.mp3,0,Fart
Fart/Fart_10.wav,0,Fart
Fart/Fart_150.wav,0,Fart
Fart/Fart_154.mp3,0,Fart
Fart/Fart_219.mp3,0,Fart
Fart/Fart_20.mp3,0,Fart
Fart/Fart_25.mp3,0,Fart
Fart/Fart_180.mp3,0,Fart
Fart/Fart_269.wav,0,Fart
Fart/Fart_240.mp3,0,Fart
Fart/Fart_114.wav,0,Fart
Fart/Fart_289.wav,0,Fart
Fart/Fart_79.wav,0,Fart
Fart/Fart_3.wav,0,Fart
Fart/Fart_189.wav,0,Fart
Fart/Fart_206.mp3,0,Fart
Fart/Fart_209.wav,0,Fart
Fart/Fart_76.mp3,0,Fart
Fart/Fart_94.wav,0,Fart
Fart/Fart_95.mp3,0,Fart
Fart/Fart_254.wav,0,Fart
Fart/Fart_207.aiff,0,Fart
Fart/Fart_216.wav,0,Fart
Fart/Fart_147.mp3,0,Fart
Fart/Fart_160.mp3,0,Fart
Fart/Fart_89.wav,0,Fart
Fart/Fart_202.mp3,0,Fart
Fart/Fart_45.wav,0,Fart
Fart/Fart_7.wav,0,Fart
Fart/Fart_274.wav,0,Fart
Fart/Fart_136.mp3,0,Fart
Fart/Fart_200.wav,0,Fart
Fart/Fart_62.mp3,0,Fart
Fart/Fart_33.wav,0,Fart
Fart/Fart_161.wav,0,Fart
Fart/Fart_232.wav,0,Fart
Fart/Fart_71.wav,0,Fart
Fart/Fart_230.mp3,0,Fart
Fart/Fart_99.wav,0,Fart
Fart/Fart_85.mp3,0,Fart
Fart/Fart_113.wav,0,Fart
Fart/Fart_104.wav,0,Fart
Fart/Fart_169.wav,0,Fart
Fart/Fart_247.wav,0,Fart
Fart/Fart_121.mp3,0,Fart
Fart/Fart_275.mp3,0,Fart
Fart/Fart_122.wav,0,Fart
Fart/Fart_139.mp3,0,Fart
Fart/Fart_286.wav,0,Fart
Fart/Fart_30.wav,0,Fart
Fart/Fart_252.wav,0,Fart
Fart/Fart_18.mp3,0,Fart
Fart/Fart_134.wav,0,Fart
Fart/Fart_46.mp3,0,Fart
Fart/Fart_44.wav,0,Fart
Fart/Fart_281.wav,0,Fart
Fart/Fart_273.wav,0,Fart
Fart/Fart_242.mp3,0,Fart
Fart/Fart_222.wav,0,Fart
Fart/Fart_68.wav,0,Fart
Fart/Fart_144.mp3,0,Fart
Fart/Fart_284.wav,0,Fart
Fart/Fart_173.wav,0,Fart
Fart/Fart_185.wav,0,Fart
Fart/Fart_120.mp3,0,Fart
Fart/Fart_53.wav,0,Fart
Fart/Fart_280.ogg,0,Fart
Fart/Fart_270.wav,0,Fart
Shatter/Shatter_69.wav,1,Shatter
Shatter/Shatter_195.wav,1,Shatter
Shatter/Shatter_181.wav,1,Shatter
Shatter/Shatter_62.wav,1,Shatter
Shatter/Shatter_144.flac,1,Shatter
Shatter/Shatter_163.wav,1,Shatter
Shatter/Shatter_57.mp3,1,Shatter
Shatter/Shatter_204.wav,1,Shatter
Shatter/Shatter_21.wav,1,Shatter
Shatter/Shatter_75.wav,1,Shatter
Shatter/Shatter_160.wav,1,Shatter
Shatter/Shatter_42.wav,1,Shatter
Shatter/Shatter_103.aiff,1,Shatter
Shatter/Shatter_32.flac,1,Shatter
Shatter/Shatter_107.aiff,1,Shatter
Shatter/Shatter_122.aiff,1,Shatter
Shatter/Shatter_46.wav,1,Shatter
Shatter/Shatter_187.flac,1,Shatter
Shatter/Shatter_148.wav,1,Shatter
Shatter/Shatter_12.wav,1,Shatter
Shatter/Shatter_116.mp3,1,Shatter
Shatter/Shatter_194.flac,1,Shatter
Shatter/Shatter_154.mp3,1,Shatter
Shatter/Shatter_117.wav,1,Shatter
Shatter/Shatter_189.wav,1,Shatter
Shatter/Shatter_3.ogg,1,Shatter
Shatter/Shatter_53.aiff,1,Shatter
Shatter/Shatter_96.wav,1,Shatter
Shatter/Shatter_142.flac,1,Shatter
Shatter/Shatter_18.wav,1,Shatter
Shatter/Shatter_90.wav,1,Shatter
Shatter/Shatter_97.wav,1,Shatter
Shatter/Shatter_139.wav,1,Shatter
Shatter/Shatter_134.wav,1,Shatter
Shatter/Shatter_164.wav,1,Shatter
Shatter/Shatter_137.wav,1,Shatter
Shatter/Shatter_43.wav,1,Shatter
Shatter/Shatter_191.flac,1,Shatter
Shatter/Shatter_175.wav,1,Shatter
Shatter/Shatter_120.wav,1,Shatter
Shatter/Shatter_45.wav,1,Shatter
Shatter/Shatter_106.wav,1,Shatter
Shatter/Shatter_176.wav,1,Shatter
Shatter/Shatter_39.flac,1,Shatter
Shatter/Shatter_198.wav,1,Shatter
Shatter/Shatter_91.wav,1,Shatter
Shatter/Shatter_127.wav,1,Shatter
Shatter/Shatter_10.aiff,1,Shatter
Shatter/Shatter_199.flac,1,Shatter
Shatter/Shatter_174.wav,1,Shatter
Shatter/Shatter_109.wav,1,Shatter
Shatter/Shatter_119.wav,1,Shatter
Shatter/Shatter_68.wav,1,Shatter
Shatter/Shatter_112.wav,1,Shatter
Shatter/Shatter_185.flac,1,Shatter
Shatter/Shatter_17.wav,1,Shatter
Shatter/Shatter_146.wav,1,Shatter
Shatter/Shatter_211.wav,1,Shatter
Shatter/Shatter_56.wav,1,Shatter
Shatter/Shatter_166.flac,1,Shatter
Shatter/Shatter_202.wav,1,Shatter
Shatter/Shatter_206.flac,1,Shatter
Shatter/Shatter_184.aiff,1,Shatter
Shatter/Shatter_132.wav,1,Shatter
Shatter/Shatter_88.wav,1,Shatter
Shatter/Shatter_128.wav,1,Shatter
Shatter/Shatter_136.flac,1,Shatter
Shatter/Shatter_52.wav,1,Shatter
Shatter/Shatter_35.wav,1,Shatter
Shatter/Shatter_190.wav,1,Shatter
Shatter/Shatter_23.flac,1,Shatter
Shatter/Shatter_77.mp3,1,Shatter
Shatter/Shatter_79.wav,1,Shatter
Shatter/Shatter_200.wav,1,Shatter
Shatter/Shatter_104.aiff,1,Shatter
Shatter/Shatter_2.wav,1,Shatter
Shatter/Shatter_133.aiff,1,Shatter
Shatter/Shatter_8.wav,1,Shatter
Shatter/Shatter_1.mp3,1,Shatter
Shatter/Shatter_24.wav,1,Shatter
Shatter/Shatter_201.wav,1,Shatter
Shatter/Shatter_20.wav,1,Shatter
Shatter/Shatter_51.wav,1,Shatter
Shatter/Shatter_94.wav,1,Shatter
Shatter/Shatter_63.wav,1,Shatter
Shatter/Shatter_193.aiff,1,Shatter
Shatter/Shatter_182.wav,1,Shatter
Shatter/Shatter_38.wav,1,Shatter
Shatter/Shatter_143.wav,1,Shatter
Shatter/Shatter_50.mp3,1,Shatter
Shatter/Shatter_40.wav,1,Shatter
Shatter/Shatter_28.wav,1,Shatter
Shatter/Shatter_67.wav,1,Shatter
Shatter/Shatter_95.flac,1,Shatter
Shatter/Shatter_141.flac,1,Shatter
Shatter/Shatter_37.wav,1,Shatter
Shatter/Shatter_162.flac,1,Shatter
Shatter/Shatter_129.wav,1,Shatter
Shatter/Shatter_115.aiff,1,Shatter
Shatter/Shatter_70.aiff,1,Shatter
Shatter/Shatter_85.flac,1,Shatter
Shatter/Shatter_101.wav,1,Shatter
Shatter/Shatter_177.aiff,1,Shatter
Shatter/Shatter_99.mp3,1,Shatter
Shatter/Shatter_7.wav,1,Shatter
Shatter/Shatter_34.wav,1,Shatter
Shatter/Shatter_124.wav,1,Shatter
Shatter/Shatter_165.wav,1,Shatter
Shatter/Shatter_114.wav,1,Shatter
Shatter/Shatter_5.wav,1,Shatter
Shatter/Shatter_173.wav,1,Shatter
Shatter/Shatter_64.wav,1,Shatter
Shatter/Shatter_121.flac,1,Shatter
Shatter/Shatter_9.wav,1,Shatter
Shatter/Shatter_131.wav,1,Shatter
Shatter/Shatter_89.wav,1,Shatter
Shatter/Shatter_11.aiff,1,Shatter
Shatter/Shatter_54.ogg,1,Shatter
Shatter/Shatter_80.wav,1,Shatter
Shatter/Shatter_135.wav,1,Shatter
Shatter/Shatter_207.wav,1,Shatter
Shatter/Shatter_168.wav,1,Shatter
Shatter/Shatter_209.wav,1,Shatter
Shatter/Shatter_170.flac,1,Shatter
Shatter/Shatter_65.wav,1,Shatter
Shatter/Shatter_13.wav,1,Shatter
Shatter/Shatter_83.wav,1,Shatter
Shatter/Shatter_169.wav,1,Shatter
Shatter/Shatter_105.aiff,1,Shatter
Shatter/Shatter_171.wav,1,Shatter
Shatter/Shatter_4.flac,1,Shatter
Shatter/Shatter_150.wav,1,Shatter
Shatter/Shatter_179.wav,1,Shatter
Shatter/Shatter_208.mp3,1,Shatter
Shatter/Shatter_44.aiff,1,Shatter
Shatter/Shatter_118.mp3,1,Shatter
Shatter/Shatter_178.wav,1,Shatter
Shatter/Shatter_188.wav,1,Shatter
Shatter/Shatter_147.wav,1,Shatter
Shatter/Shatter_159.wav,1,Shatter
Shatter/Shatter_19.flac,1,Shatter
Shatter/Shatter_76.wav,1,Shatter
Shatter/Shatter_183.wav,1,Shatter
Shatter/Shatter_92.mp3,1,Shatter
Shatter/Shatter_172.wav,1,Shatter
Shatter/Shatter_72.aiff,1,Shatter
Shatter/Shatter_78.flac,1,Shatter
Shatter/Shatter_93.mp3,1,Shatter
Shatter/Shatter_61.wav,1,Shatter
Shatter/Shatter_29.wav,1,Shatter
Shatter/Shatter_102.wav,1,Shatter
Shatter/Shatter_82.mp3,1,Shatter
Shatter/Shatter_81.wav,1,Shatter
Shatter/Shatter_167.flac,1,Shatter
Shatter/Shatter_22.mp3,1,Shatter
Shatter/Shatter_25.wav,1,Shatter
Shatter/Shatter_153.wav,1,Shatter
Shatter/Shatter_113.wav,1,Shatter
Shatter/Shatter_98.wav,1,Shatter
Shatter/Shatter_180.aiff,1,Shatter
Shatter/Shatter_138.wav,1,Shatter
Shatter/Shatter_41.wav,1,Shatter
Shatter/Shatter_71.wav,1,Shatter
Shatter/Shatter_87.wav,1,Shatter
Shatter/Shatter_111.aiff,1,Shatter
Shatter/Shatter_31.wav,1,Shatter
Shatter/Shatter_192.wav,1,Shatter
Shatter/Shatter_140.wav,1,Shatter
Shatter/Shatter_149.wav,1,Shatter
Shatter/Shatter_86.flac,1,Shatter
Shatter/Shatter_36.wav,1,Shatter
Shatter/Shatter_6.wav,1,Shatter
Shatter/Shatter_15.mp3,1,Shatter
Shatter/Shatter_197.mp3,1,Shatter
Shatter/Shatter_158.aiff,1,Shatter
Shatter/Shatter_155.mp3,1,Shatter
Shatter/Shatter_47.ogg,1,Shatter
Shatter/Shatter_73.mp3,1,Shatter
Shatter/Shatter_30.wav,1,Shatter
Shatter/Shatter_33.wav,1,Shatter
Shatter/Shatter_145.wav,1,Shatter
Shatter/Shatter_26.wav,1,Shatter
Shatter/Shatter_110.flac,1,Shatter
Shatter/Shatter_152.aiff,1,Shatter
Shatter/Shatter_161.wav,1,Shatter
Shatter/Shatter_16.wav,1,Shatter
Shatter/Shatter_210.wav,1,Shatter
Shatter/Shatter_156.mp3,1,Shatter
Shatter/Shatter_14.aiff,1,Shatter
Shatter/Shatter_84.wav,1,Shatter
Shatter/Shatter_125.wav,1,Shatter
Shatter/Shatter_196.wav,1,Shatter
Shatter/Shatter_55.flac,1,Shatter
Shatter/Shatter_49.wav,1,Shatter
Shatter/Shatter_59.wav,1,Shatter
Shatter/Shatter_186.mp3,1,Shatter
Shatter/Shatter_130.flac,1,Shatter
Shatter/Shatter_123.aiff,1,Shatter
Shatter/Shatter_58.wav,1,Shatter
Shatter/Shatter_212.wav,1,Shatter
Shatter/Shatter_205.mp3,1,Shatter
Shatter/Shatter_157.wav,1,Shatter
Shatter/Shatter_100.aiff,1,Shatter
Shatter/Shatter_203.mp3,1,Shatter
Shatter/Shatter_74.wav,1,Shatter
Shatter/Shatter_60.wav,1,Shatter
Shatter/Shatter_126.mp3,1,Shatter
Shatter/Shatter_108.flac,1,Shatter
Shatter/Shatter_151.flac,1,Shatter
Shatter/Shatter_27.wav,1,Shatter
Shatter/Shatter_48.mp3,1,Shatter
Shatter/Shatter_66.aiff,1,Shatter
Hi-hat/Hi-hat_28.wav,2,Hi-hat
Hi-hat/Hi-hat_17.wav,2,Hi-hat
Hi-hat/Hi-hat_65.wav,2,Hi-hat
Hi-hat/Hi-hat_31.wav,2,Hi-hat
Hi-hat/Hi-hat_39.wav,2,Hi-hat
Hi-hat/Hi-hat_73.wav,2,Hi-hat
Hi-hat/Hi-hat_151.wav,2,Hi-hat
Hi-hat/Hi-hat_152.wav,2,Hi-hat
Hi-hat/Hi-hat_1.wav,2,Hi-hat
Hi-hat/Hi-hat_158.wav,2,Hi-hat
Hi-hat/Hi-hat_22.wav,2,Hi-hat
Hi-hat/Hi-hat_18.wav,2,Hi-hat
Hi-hat/Hi-hat_58.wav,2,Hi-hat
Hi-hat/Hi-hat_147.wav,2,Hi-hat
Hi-hat/Hi-hat_74.wav,2,Hi-hat
Hi-hat/Hi-hat_2.wav,2,Hi-hat
Hi-hat/Hi-hat_60.wav,2,Hi-hat
Hi-hat/Hi-hat_75.wav,2,Hi-hat
Hi-hat/Hi-hat_109.wav,2,Hi-hat
Hi-hat/Hi-hat_52.wav,2,Hi-hat
Hi-hat/Hi-hat_104.wav,2,Hi-hat
Hi-hat/Hi-hat_78.wav,2,Hi-hat
Hi-hat/Hi-hat_148.aiff,2,Hi-hat
Hi-hat/Hi-hat_95.wav,2,Hi-hat
Hi-hat/Hi-hat_108.wav,2,Hi-hat
Hi-hat/Hi-hat_57.wav,2,Hi-hat
Hi-hat/Hi-hat_46.wav,2,Hi-hat
Hi-hat/Hi-hat_93.wav,2,Hi-hat
Hi-hat/Hi-hat_68.wav,2,Hi-hat
Hi-hat/Hi-hat_139.wav,2,Hi-hat
Hi-hat/Hi-hat_96.wav,2,Hi-hat
Hi-hat/Hi-hat_164.wav,2,Hi-hat
Hi-hat/Hi-hat_90.wav,2,Hi-hat
Hi-hat/Hi-hat_67.aiff,2,Hi-hat
Hi-hat/Hi-hat_76.wav,2,Hi-hat
Hi-hat/Hi-hat_91.wav,2,Hi-hat
Hi-hat/Hi-hat_5.wav,2,Hi-hat
Hi-hat/Hi-hat_124.wav,2,Hi-hat
Hi-hat/Hi-hat_13.wav,2,Hi-hat
Hi-hat/Hi-hat_126.wav,2,Hi-hat
Hi-hat/Hi-hat_48.wav,2,Hi-hat
Hi-hat/Hi-hat_170.wav,2,Hi-hat
Hi-hat/Hi-hat_130.wav,2,Hi-hat
Hi-hat/Hi-hat_122.wav,2,Hi-hat
Hi-hat/Hi-hat_4.wav,2,Hi-hat
Hi-hat/Hi-hat_54.wav,2,Hi-hat
Hi-hat/Hi-hat_113.wav,2,Hi-hat
Hi-hat/Hi-hat_140.wav,2,Hi-hat
Hi-hat/Hi-hat_49.wav,2,Hi-hat
Hi-hat/Hi-hat_42.wav,2,Hi-hat
Hi-hat/Hi-hat_153.wav,2,Hi-hat
Hi-hat/Hi-hat_117.wav,2,Hi-hat
Hi-hat/Hi-hat_144.wav,2,Hi-hat
Hi-hat/Hi-hat_82.wav,2,Hi-hat
Hi-hat/Hi-hat_98.wav,2,Hi-hat
Hi-hat/Hi-hat_85.wav,2,Hi-hat
Hi-hat/Hi-hat_163.wav,2,Hi-hat
Hi-hat/Hi-hat_11.wav,2,Hi-hat
Hi-hat/Hi-hat_44.wav,2,Hi-hat
Hi-hat/Hi-hat_23.wav,2,Hi-hat
Hi-hat/Hi-hat_40.wav,2,Hi-hat
Hi-hat/Hi-hat_79.wav,2,Hi-hat
Hi-hat/Hi-hat_19.wav,2,Hi-hat
Hi-hat/Hi-hat_27.wav,2,Hi-hat
Hi-hat/Hi-hat_25.wav,2,Hi-hat
Hi-hat/Hi-hat_59.wav,2,Hi-hat
Hi-hat/Hi-hat_123.wav,2,Hi-hat
Hi-hat/Hi-hat_131.wav,2,Hi-hat
Hi-hat/Hi-hat_69.wav,2,Hi-hat
Hi-hat/Hi-hat_12.wav,2,Hi-hat
Hi-hat/Hi-hat_7.wav,2,Hi-hat
Hi-hat/Hi-hat_167.wav,2,Hi-hat
Hi-hat/Hi-hat_72.wav,2,Hi-hat
Hi-hat/Hi-hat_81.wav,2,Hi-hat
Hi-hat/Hi-hat_145.wav,2,Hi-hat
Hi-hat/Hi-hat_106.wav,2,Hi-hat
Hi-hat/Hi-hat_37.wav,2,Hi-hat
Hi-hat/Hi-hat_166.wav,2,Hi-hat
Hi-hat/Hi-hat_103.wav,2,Hi-hat
Hi-hat/Hi-hat_154.ogg,2,Hi-hat
Hi-hat/Hi-hat_55.wav,2,Hi-hat
Hi-hat/Hi-hat_119.wav,2,Hi-hat
Hi-hat/Hi-hat_165.wav,2,Hi-hat
Hi-hat/Hi-hat_70.wav,2,Hi-hat
Hi-hat/Hi-hat_132.wav,2,Hi-hat
Hi-hat/Hi-hat_149.aiff,2,Hi-hat
Hi-hat/Hi-hat_43.flac,2,Hi-hat
Hi-hat/Hi-hat_100.wav,2,Hi-hat
Hi-hat/Hi-hat_161.wav,2,Hi-hat
Hi-hat/Hi-hat_127.wav,2,Hi-hat
Hi-hat/Hi-hat_136.wav,2,Hi-hat
Hi-hat/Hi-hat_36.wav,2,Hi-hat
Hi-hat/Hi-hat_101.wav,2,Hi-hat
Hi-hat/Hi-hat_41.wav,2,Hi-hat
Hi-hat/Hi-hat_6.wav,2,Hi-hat
Hi-hat/Hi-hat_141.wav,2,Hi-hat
Hi-hat/Hi-hat_8.wav,2,Hi-hat
Hi-hat/Hi-hat_156.aiff,2,Hi-hat
Hi-hat/Hi-hat_71.wav,2,Hi-hat
Hi-hat/Hi-hat_10.wav,2,Hi-hat
Hi-hat/Hi-hat_146.wav,2,Hi-hat
Hi-hat/Hi-hat_15.wav,2,Hi-hat
Hi-hat/Hi-hat_125.aiff,2,Hi-hat
Hi-hat/Hi-hat_105.wav,2,Hi-hat
Hi-hat/Hi-hat_133.wav,2,Hi-hat
Hi-hat/Hi-hat_102.wav,2,Hi-hat
Hi-hat/Hi-hat_159.wav,2,Hi-hat
Hi-hat/Hi-hat_142.wav,2,Hi-hat
Hi-hat/Hi-hat_157.wav,2,Hi-hat
Hi-hat/Hi-hat_20.wav,2,Hi-hat
Hi-hat/Hi-hat_88.wav,2,Hi-hat
Hi-hat/Hi-hat_137.wav,2,Hi-hat
Hi-hat/Hi-hat_129.aiff,2,Hi-hat
Hi-hat/Hi-hat_56.wav,2,Hi-hat
Hi-hat/Hi-hat_84.wav,2,Hi-hat
Hi-hat/Hi-hat_64.wav,2,Hi-hat
Hi-hat/Hi-hat_115.wav,2,Hi-hat
Hi-hat/Hi-hat_21.wav,2,Hi-hat
Hi-hat/Hi-hat_24.wav,2,Hi-hat
Hi-hat/Hi-hat_112.mp3,2,Hi-hat
Hi-hat/Hi-hat_118.wav,2,Hi-hat
Hi-hat/Hi-hat_3.wav,2,Hi-hat
Hi-hat/Hi-hat_35.aiff,2,Hi-hat
Hi-hat/Hi-hat_51.wav,2,Hi-hat
Hi-hat/Hi-hat_94.wav,2,Hi-hat
Hi-hat/Hi-hat_87.wav,2,Hi-hat
Hi-hat/Hi-hat_171.wav,2,Hi-hat
Hi-hat/Hi-hat_110.wav,2,Hi-hat
